x-axis,1,3,F1
second,Volt,Volt,Volt
+499.9625000E-06,+4.1642791108715E+00,+3.8440093196807E+00,+320.0563192945E-03
+499.9630000E-06,+4.1651624336464E+00,+3.8432830321380E+00,+321.6661213231E-03
+499.9635000E-06,+4.1671646321610E+00,+3.8409863926208E+00,+325.9729146730E-03
+499.9640000E-06,+4.1676946258958E+00,+3.8404367695405E+00,+327.0562886907E-03
+499.9645000E-06,+4.1667327855054E+00,+3.8402797343075E+00,+326.2475729790E-03
+499.9650000E-06,+4.1653587276870E+00,+3.8413986099309E+00,+323.7642050091E-03
+499.9655000E-06,+4.1653194688787E+00,+3.8409667632760E+00,+324.1380452519E-03
+499.9660000E-06,+4.1654961334571E+00,+3.8404171400771E+00,+324.8780966167E-03
+499.9665000E-06,+4.1659083507669E+00,+3.8411630571993E+00,+324.5538472839E-03
+499.9670000E-06,+4.1667131560421E+00,+3.8418108272403E+00,+324.7064352327E-03
+499.9675000E-06,+4.1667916736593E+00,+3.8430082204811E+00,+323.5925436254E-03
+499.9680000E-06,+4.1667131560420E+00,+3.8431848850596E+00,+323.3369588690E-03
+499.9685000E-06,+4.1667916736594E+00,+3.8431848850596E+00,+323.4208822413E-03
+499.9690000E-06,+4.1664383445022E+00,+3.8444215369878E+00,+321.8148947443E-03
+499.9695000E-06,+4.1669879675813E+00,+3.8461489239649E+00,+320.6361531988E-03
+499.9700000E-06,+4.1670075970471E+00,+3.8455011539251E+00,+321.3113546282E-03
+499.9705000E-06,+4.1662616799236E+00,+3.8437541376046E+00,+322.3184346703E-03
+499.9710000E-06,+4.1667131560416E+00,+3.8425960031718E+00,+323.9091634435E-03
+499.9715000E-06,+4.1666542678901E+00,+3.8422426740144E+00,+324.2295980680E-03
+499.9720000E-06,+4.1668113030020E+00,+3.8412808336270E+00,+325.3434895545E-03
+499.9725000E-06,+4.1674198143566E+00,+3.8394945584973E+00,+327.7314901185E-03
+499.9730000E-06,+4.1672038909686E+00,+3.8393375232603E+00,+327.6818990952E-03
+499.9735000E-06,+4.1675179613170E+00,+3.8404563988843E+00,+326.8655538712E-03
+499.9740000E-06,+4.1668701912788E+00,+3.8420856387769E+00,+324.5996237908E-03
+499.9745000E-06,+4.1658102038055E+00,+3.8432241438690E+00,+322.3947286451E-03
+499.9750000E-06,+4.1663598268833E+00,+3.8438326550974E+00,+322.3375082248E-03
+499.9755000E-06,+4.1677535140461E+00,+3.8449319013806E+00,+322.6503133292E-03
+499.9760000E-06,+4.1691864600186E+00,+3.8437933964158E+00,+325.2099751552E-03
+499.9765000E-06,+4.1693434952571E+00,+3.8422819328241E+00,+326.8655538716E-03
+499.9770000E-06,+4.1687742427103E+00,+3.8428904440514E+00,+325.6944418441E-03
+499.9775000E-06,+4.1679890669043E+00,+3.8442645018741E+00,+323.5353232077E-03
+499.9780000E-06,+4.1660653860043E+00,+3.8438915433761E+00,+321.9941854556E-03
+499.9785000E-06,+4.1636705996469E+00,+3.8422230446749E+00,+321.2617636061E-03
+499.9790000E-06,+4.1600784200457E+00,+3.8411237983901E+00,+318.7516928787E-03
+499.9795000E-06,+4.1554851412502E+00,+3.8415752745076E+00,+313.7010337570E-03
+499.9800000E-06,+4.1480455999805E+00,+3.8408293575127E+00,+307.0138694750E-03
+499.9805000E-06,+4.1383094191811E+00,+3.8391412293406E+00,+298.9839317815E-03
+499.9810000E-06,+4.1278862095363E+00,+3.8396123347967E+00,+288.1006005919E-03
+499.9815000E-06,+4.1175415173786E+00,+3.8390234530436E+00,+278.3349753854E-03
+499.9820000E-06,+4.1089831003522E+00,+3.8370408838607E+00,+271.7355491913E-03
+499.9825000E-06,+4.0953602993444E+00,+3.8361183022880E+00,+259.0440516654E-03
+499.9830000E-06,+4.0662106456337E+00,+3.8318194645042E+00,+234.2218169483E-03
+499.9835000E-06,+4.0322714182668E+00,+3.8253613929575E+00,+206.7369228153E-03
+499.9840000E-06,+3.9921096733008E+00,+3.8182555513766E+00,+173.6863864870E-03
+499.9845000E-06,+3.9344973937810E+00,+3.8102271280880E+00,+124.1372837266E-03
+499.9850000E-06,+3.8691511323938E+00,+3.8014135289968E+00,+67.6149147570E-03
+499.9855000E-06,+3.7868058133858E+00,+3.7938365816882E+00,-7.1073746689E-03
+499.9860000E-06,+3.6853414620773E+00,+3.7875159160477E+00,-102.2039623019E-03
+499.9865000E-06,+3.5652880717941E+00,+3.7726760924670E+00,-207.4018687880E-03
+499.9870000E-06,+3.4271560073527E+00,+3.7445667966346E+00,-317.3986641276E-03
+499.9875000E-06,+3.2673923475481E+00,+3.7162612060538E+00,-448.8302427431E-03
+499.9880000E-06,+3.0895696426446E+00,+3.6864834118030E+00,-596.8404968253E-03
+499.9885000E-06,+2.8935897458239E+00,+3.6435931798455E+00,-749.8975946339E-03
+499.9890000E-06,+2.6810818966942E+00,+3.5931848894241E+00,-911.9306758304E-03
+499.9895000E-06,+2.4549905051044E+00,+3.5319215421576E+00,-1.0767332267049E+00
+499.9900000E-06,+2.2169055518494E+00,+3.4624138486353E+00,-1.2452856256198E+00
+499.9905000E-06,+1.9737954728794E+00,+3.3804611173300E+00,-1.4064031794743E+00
+499.9910000E-06,+1.7287617130081E+00,+3.2872214831034E+00,-1.5581670958766E+00
+499.9915000E-06,+1.4853179340704E+00,+3.1811638525982E+00,-1.6955038272404E+00
